"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Q7DC82",2.91054361394451,1.31826544520103,1.51654142836558,0.869257786529287,0.384706146549962,0.667170569467276
"Q9HT22",4.32183643722163,-1.41023329068919,1.62862886502685,-0.865902183715707,0.386543805490281,0.668350442127657
"Q9HTY6",2.41119197519734,-1.91507560779469,2.21006233496672,-0.86652560766958,0.386201989627918,0.668350442127657
"Q9HZK6",10.4212776297529,0.653900183286493,0.758130319474953,0.862516860873412,0.388403158817,0.669560669303933
"Q9I0T0",5.02830694755924,1.04909624247199,1.21485764404391,0.863554876256823,0.387832461449634,0.669560669303933
"G3XD61",20.911048730805,-0.682201585676363,0.796390439926683,-0.856616995225568,0.391656590025244,0.673484680622166
"Q9HU21",5.73910151251125,1.00595602519295,1.17480471915912,0.856275097288491,0.391845632361987,0.673484680622166
"P46384",3.92709305853284,1.125715287846,1.31945451470487,0.853167180300868,0.393566600750983,0.674268639325528
"Q9HV73",9.69728052218514,0.72597604106123,0.850976730491562,0.853109156864811,0.393598773933963,0.674268639325528
"Q9HZ48",3.04728298188712,1.76519124022905,2.07111551084267,0.852290097287163,0.39405310090453,0.674268639325528
"Q9I6J2",31.0422559456503,-0.437884583523559,0.514907342515671,-0.850414331604198,0.395094770963161,0.675050977015461
"Q9I748",13.437117705466,-0.606607322501846,0.714258369421288,-0.849282764433459,0.395723969082931,0.67512730323602
"G3XD35",2.70575339945134,-1.85979316167865,2.20352679648733,-0.844007508619078,0.398665209783102,0.679142060913692
"G3XDA3",4.06255775433153,1.39044961502647,1.66406711048483,0.835573040453495,0.403395140638809,0.680212611938937
"Q9HT76",5.1301346526882,-1.06259335260849,1.26656556712483,-0.838956450569421,0.401493748184142,0.680212611938937
"Q9HUJ4",6.19110987179759,1.01999218337753,1.21209947728156,0.841508640582147,0.400063046486822,0.680212611938937
"Q9HVQ2",4.06255775433153,1.39044961502647,1.66406711048483,0.835573040453495,0.403395140638809,0.680212611938937
"Q9HVU6",5.62782432366732,0.967577961989969,1.15803301575977,0.835535730693443,0.403416137816599,0.680212611938937
"Q9HX94",3.55559240437236,1.15402765387642,1.37667943794302,0.838268969572699,0.4018796593454,0.680212611938937
"Q9I2A8",43.2064306601855,0.358771561162363,0.427436191097491,0.83935700493956,0.401269003245881,0.680212611938937
"Q9HY05",3.645792599755,-1.02931260599019,1.23786610913053,-0.831521760227498,0.405678940680828,0.683030869513639
"Q9I2U8",4.59521902945246,1.05345002214217,1.26851818779203,0.830457168277415,0.406280354799821,0.683047758069568
"Q9HWF9",56.9747291663053,0.322796759936514,0.390009868449633,0.827663056885444,0.407861346547977,0.68470909195191
"Q9HVX7",6.67203734718853,-0.862652278146736,1.04514567083349,-0.825389514802064,0.409150485779182,0.685876358599354
"Q00514",4.16108229395163,0.991281290746744,1.20497275266779,0.822658677179268,0.410702120565389,0.686484731191062
"Q9HX33",7.56697703822485,-0.736928241024007,0.895638181052085,-0.822796813059438,0.410623549302897,0.686484731191062
"Q9I6I6",4.89873358164211,0.893429738956957,1.08980466961703,0.819807222216175,0.412326013212566,0.688203100087448
"Q9HV59",48.3489085132535,0.354376777945506,0.434307544808637,0.815958143443377,0.414524075604652,0.690392830985347
"Q9I0Q0",4.74239874433841,0.891662490736932,1.09350440228787,0.815417376346505,0.414833441302018,0.690392830985347
