"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"O34680",1.11544594099539,3.58044385782254,3.65563143960304,0.979432395463622,0.327366376953227,NA
"O34689",1.76932253010961,-4.31830924555128,2.32854025614206,-1.854513459306,0.0636657363913275,NA
"O34693",0.380066133047547,-2.14071838347355,4.02208577436758,-0.532240857993673,0.594559188064274,NA
"O34705",0.72991319177077,-3.05227245542569,3.64162054431685,-0.838163234823875,0.401939032318148,NA
"O34725",1.77720643630022,-4.31081241122263,2.33475143610823,-1.84636888730574,0.0648386615597753,NA
"O34752",0.524770588084834,-2.55915691359934,3.9934730399443,-0.640834904355592,0.521629952640043,NA
"O34769",0.637397680568797,2.77346977370895,3.97355490372041,0.697981993683331,0.48518845495403,NA
"O34784",1.41947547138639,-4.00198546377234,2.51697381562854,-1.58999884660023,0.11183506502519,NA
"O34785",0.380066133047547,-2.14071838347355,4.02208577436758,-0.532240857993673,0.594559188064274,NA
"O34787",0.380066133047547,-2.14071838347355,4.02208577436758,-0.532240857993673,0.594559188064274,NA
"O34790",0.778148010116532,-3.13822813458451,3.56332698013823,-0.880701701549366,0.378479295588144,NA
"O34797",0.380066133047547,-2.14071838347355,4.02208577436758,-0.532240857993673,0.594559188064274,NA
"O34828",0.608105812876075,2.71047110166644,3.97650960876481,0.681620659407478,0.495478848049093,NA
"O34866",1.52514780179424,-1.93117891119588,2.54737459173136,-0.75810558740139,0.448387775060964,NA
"O34877",1.38419047814665,-3.95307185687961,2.53954588769955,-1.55660579949611,0.119564106035622,NA
"O34910",0.524770588084834,-2.55915691359934,3.9934730399443,-0.640834904355592,0.521629952640043,NA
