"","PA_sonic_1","PA_sonic_2","PA_sonic_3","PA_triflic_1","PA_triflic_2","PA_triflic_3"
"Q9I1F0",3.28430841011504,0,0,4.02795393998941,0,0
"Q9I1F5",8.53920186629911,4.43678743696524,10.5699478634319,5.37060525331921,5.60069279871867,8.49375367934201
"Q9I1G0",2.62744672809203,2.66207246217914,6.60621741464495,0,0,0
"Q9I1H0",5.91175513820707,0,0,9.39855919330862,3.73379519914578,4.71875204407889
"Q9I1H1",3.28430841011504,3.54942994957219,0,0,1.86689759957289,0
"Q9I1H2",1.31372336404602,0,0,0,0,1.88750081763156
"Q9I1H3",28.2450523269894,24.8460096470053,30.3886001073668,18.7971183866172,30.8038103929527,30.2000130821049
"Q9I1H5",19.0489887786672,15.0850772856818,21.1398957268638,53.7060525331921,114.814202373733,71.7250310699992
"Q9I1I5",1.97058504606902,0,0,0,2.80034639935933,4.71875204407889
"Q9I1K7",7.8823401842761,7.09885989914439,3.96373044878697,2.68530262665961,4.66724399893222,8.49375367934201
"Q9I1K8",2.62744672809203,0,0,8.05590787997882,0,5.66250245289467
"Q9I1K9",0,0,0,0,10.2679367976509,0
"Q9I1L0",1.97058504606902,2.66207246217914,0,0,0,0
"Q9I1L3",0,0,0,0,3.73379519914578,2.83125122644734
"Q9I1L6",3.28430841011504,0,0,0,3.73379519914578,3.77500163526312
"Q9I1L9",7.8823401842761,9.76093236132353,2.64248696585798,6.71325656664902,13.0682831970102,17.9312577674998
"Q9I1M0",15.1078186865292,18.634507235254,11.8911913463609,9.39855919330862,22.4027711948747,12.2687553146051
"Q9I1M1",12.4803719584372,12.4230048235027,10.5699478634319,4.02795393998941,0,1.88750081763156
"Q9I1M2",21.0195738247363,8.87357487393048,11.8911913463609,8.05590787997882,5.60069279871867,10.3812544969736
"Q9I1N3",0,0,0,6.71325656664902,6.53414159850511,3.77500163526312
"Q9I1N4",1.31372336404602,0,3.96373044878697,30.8809802065855,6.53414159850511,23.5937602203945
"Q9I1N5",0,0,0,12.0838618199682,3.73379519914578,2.83125122644734
"Q9I1N7",24.3038822348513,21.2965796974332,6.60621741464495,13.426513133298,17.7355271959425,9.43750408815779
"Q9I1P6",1.97058504606902,0,0,0,0,0
"Q9I1P7",0,0,3.96373044878697,0,0,1.88750081763156
"Q9I1R3",0,7.09885989914439,0,0,6.53414159850511,0
"Q9I1R8",1.97058504606902,2.66207246217914,0,0,0,2.83125122644734
"Q9I1S0",25.6176055988973,81.6368888401604,25.1036261756508,4.02795393998941,6.53414159850511,10.3812544969736
"Q9I1S2",4.59803177416106,10.6482898487166,0,0,5.60069279871867,0
"Q9I1Y9",0,0,0,6.71325656664902,0,2.83125122644734
"Q9I1Z6",18.3921270966442,14.1977197982888,11.8911913463609,4.02795393998941,40.1382983908171,18.8750081763156
"Q9I1Z8",0,2.66207246217914,0,0,0,2.83125122644734
"Q9I1Z9",12.4803719584372,10.6482898487166,0,53.7060525331921,29.8703615931662,10.3812544969736
"Q9I203",7.22547850225309,16.8597922604679,0,5.37060525331921,2.80034639935933,5.66250245289467
"Q9I234",3.28430841011504,0,0,0,0,0
"Q9I244",47.2940411056566,24.8460096470053,88.5233133562423,22.8250723266067,38.2714007912442,33.975014717368
"Q9I246",48.6077644697026,53.2414492435829,55.4922262830176,45.6501446532133,42.9386447901765,42.46876839671
"Q9I247",0,0,0,2.68530262665961,2.80034639935933,0
"Q9I248",3.28430841011504,0,0,0,0,0
"Q9I249",3.94117009213805,0,0,5.37060525331921,3.73379519914578,3.77500163526312
"Q9I250",42.0391476494725,46.1425893444385,35.6735740390827,46.9927959665431,114.814202373733,50.9625220760521
"Q9I251",13.7940953224832,5.32414492435829,13.2124348292899,32.2236315199153,67.208313584624,42.46876839671
"Q9I263",0,0,0,17.4544670732874,17.7355271959425,0
"Q9I271",2.62744672809203,0,0,0,0,0
"Q9I275",12.4803719584372,15.0850772856818,14.5336783122189,5.37060525331921,6.53414159850511,6.60625286171045
"Q9I280",0,0,0,0,2.80034639935933,0
"Q9I291",32.8430841011504,34.6069420083289,21.1398957268638,14.7691644466278,33.604156792312,26.4250114468418
"Q9I293",1.31372336404602,0,0,0,2.80034639935933,0
"Q9I296",11.1666485943911,7.98621738653743,11.8911913463609,4.02795393998941,3.73379519914578,6.60625286171045
"Q9I297",7.22547850225309,8.87357487393048,2.64248696585798,13.426513133298,13.0682831970102,14.1562561322367
"Q9I298",6.56861682023008,3.54942994957219,7.92746089757394,0,1.86689759957289,6.60625286171045
"Q9I299",8.53920186629911,4.43678743696524,5.28497393171596,6.71325656664902,5.60069279871867,3.77500163526312
"Q9I2A0",0,0,0,6.71325656664902,1.86689759957289,3.77500163526312
"Q9I2A2",9.19606354832212,13.3103623108957,0,59.0766577865113,22.4027711948747,15.1000065410525
"Q9I2A6",14.4509570045062,16.8597922604679,6.60621741464495,2.68530262665961,14.0017319967967,22.6500098115787
"Q9I2A8",48.6077644697026,55.016164218369,34.3523305561537,40.2795393998941,45.7389911895358,45.3000196231574
"Q9I2A9",5.91175513820707,3.54942994957219,13.2124348292899,0,2.80034639935933,5.66250245289467
"Q9I2B0",11.1666485943911,7.09885989914439,9.24870438050293,10.7412105066384,9.33448799786445,10.3812544969736
"Q9I2C3",3.28430841011504,4.43678743696524,0,2.68530262665961,0,0
"Q9I2C4",11.1666485943911,6.21150241175134,27.7461131415088,17.4544670732874,13.0682831970102,16.0437569498682
"Q9I2D2",0,0,0,5.37060525331921,0,0
"Q9I2D5",3.28430841011504,7.09885989914439,0,14.7691644466278,13.0682831970102,4.71875204407889
"Q9I2E0",0,0,0,0,1.86689759957289,2.83125122644734
"Q9I2F4",1.97058504606902,0,0,0,0,1.88750081763156
"Q9I2F5",0,0,0,9.39855919330862,4.66724399893222,1.88750081763156
"Q9I2F7",0,0,0,2.68530262665961,2.80034639935933,0
"Q9I2F8",3.94117009213805,1.7747149747861,3.96373044878697,6.71325656664902,2.80034639935933,2.83125122644734
"Q9I2H4",0,0,0,4.02795393998941,0,0
"Q9I2H5",0,0,0,0,2.80034639935933,2.83125122644734
"Q9I2J1",0,0,0,0,3.73379519914578,6.60625286171045
"Q9I2K4",0,0,0,6.71325656664902,0,0
"Q9I2K7",3.94117009213805,2.66207246217914,0,0,3.73379519914578,1.88750081763156
"Q9I2L0",1.97058504606902,7.98621738653743,2.64248696585798,9.39855919330862,1.86689759957289,5.66250245289467
"Q9I2L7",5.25489345618407,1.7747149747861,0,20.1397696999471,20.5358735953018,3.77500163526312
"Q9I2N1",0,0,0,0,3.73379519914578,0
"Q9I2N2",25.6176055988973,12.4230048235027,19.8186522439349,0,6.53414159850511,5.66250245289467
"Q9I2N5",3.94117009213805,0,3.96373044878697,0,1.86689759957289,2.83125122644734
"Q9I2P8",9.19606354832212,6.21150241175134,14.5336783122189,20.1397696999471,6.53414159850511,9.43750408815779
"Q9I2P9",1.97058504606902,0,0,2.68530262665961,1.86689759957289,0
"Q9I2Q2",6.56861682023008,5.32414492435829,2.64248696585798,0,0,6.60625286171045
"Q9I2Q4",0,2.66207246217914,0,0,0,0
"Q9I2Q5",5.91175513820707,0,0,5.37060525331921,0,0
"Q9I2R2",7.8823401842761,36.381656983115,18.4974087610059,6.71325656664902,51.3396839882545,10.3812544969736
"Q9I2R4",0,4.43678743696524,0,0,0,0
"Q9I2R5",5.91175513820707,0,14.5336783122189,18.7971183866172,6.53414159850511,4.71875204407889
"Q9I2R6",1.31372336404602,4.43678743696524,0,0,0,0
"Q9I2R7",12.4803719584372,2.66207246217914,18.4974087610059,10.7412105066384,20.5358735953018,21.7062594027629
"Q9I2S3",2.62744672809203,5.32414492435829,0,17.4544670732874,2.80034639935933,0
"Q9I2S4",3.28430841011504,0,2.64248696585798,0,38.2714007912442,0
"Q9I2S7",3.28430841011504,0,2.64248696585798,6.71325656664902,5.60069279871867,5.66250245289467
"Q9I2S8",1.31372336404602,0,0,0,0,1.88750081763156
"Q9I2T0",0,0,0,5.37060525331921,0,0
"Q9I2T1",0,0,3.96373044878697,0,0,0
"Q9I2T4",0,0,6.60621741464495,6.71325656664902,0,3.77500163526312
"Q9I2T7",0,0,0,2.68530262665961,1.86689759957289,8.49375367934201
"Q9I2T8",5.91175513820707,4.43678743696524,6.60621741464495,8.05590787997882,11.2013855974373,26.4250114468418
"Q9I2T9",15.1078186865292,17.747149747861,22.4611392097928,14.7691644466278,6.53414159850511,23.5937602203945
"Q9I2U0",37.4411158753115,32.8322270335428,47.5647653854436,21.4824210132769,20.5358735953018,28.3125122644734
"Q9I2U1",9.19606354832212,12.4230048235027,0,22.8250723266067,25.203117594234,0
"Q9I2U2",78.166540160738,78.9748163779813,138.730565707544,130.237177392991,61.6076207859054,103.812544969736
"Q9I2U3",0,2.66207246217914,0,0,1.86689759957289,0
"Q9I2U6",12.4803719584372,17.747149747861,14.5336783122189,21.4824210132769,14.0017319967967,16.0437569498682
"Q9I2U7",10.5097869123681,12.4230048235027,3.96373044878697,4.02795393998941,3.73379519914578,6.60625286171045
"Q9I2U8",3.28430841011504,0,18.4974087610059,0,4.66724399893222,5.66250245289467
"Q9I2U9",22.9901588708053,25.7333671343984,11.8911913463609,0,36.4045031916713,25.481261038026
"Q9I2V1",0,0,0,4.02795393998941,2.80034639935933,0
"Q9I2V3",90.6469121191751,336.308487721965,48.8860088683726,93.9855919330862,85.8772895803529,42.46876839671
"Q9I2V5",459.146315734083,507.568482788824,565.492210693608,562.570900285188,226.828058348106,336.918895947233
"Q9I2W7",34.1568074651964,28.3954395965775,59.4559567318046,119.495966886353,77.4762503822749,60.4000261642098
"Q9I2W9",42.6960093314955,47.9173043192246,48.8860088683726,29.5383288932557,22.4027711948747,43.4125188055258
"Q9I2X0",4.59803177416106,0,0,2.68530262665961,5.60069279871867,5.66250245289467
"Q9I2X1",0,0,3.96373044878697,0,0,1.88750081763156
"Q9I2X2",0,11.5356473361096,0,0,5.60069279871867,1.88750081763156
"Q9I2X9",0,0,0,4.02795393998941,0,1.88750081763156
"Q9I2Y0",5.25489345618407,5.32414492435829,3.96373044878697,0,0,0
"Q9I2Y4",0,7.98621738653743,0,10.7412105066384,3.73379519914578,2.83125122644734
"Q9I2Y5",3.28430841011504,3.54942994957219,5.28497393171596,0,1.86689759957289,6.60625286171045
"Q9I2Y7",13.7940953224832,15.0850772856818,5.28497393171596,8.05590787997882,4.66724399893222,13.2125057234209
"Q9I2Y8",1.31372336404602,20.4092222100401,0,0,1.86689759957289,4.71875204407889
"Q9I2Y9",0,0,7.92746089757394,6.71325656664902,3.73379519914578,3.77500163526312
"Q9I2Z1",191.803611150718,330.984342797607,325.025896800532,233.621328519386,144.684563966899,178.368827266182
"Q9I2Z5",5.91175513820707,6.21150241175134,2.64248696585798,0,0,4.71875204407889
"Q9I300",5.91175513820707,5.32414492435829,6.60621741464495,6.71325656664902,2.80034639935933,0
"Q9I304",0,0,0,0,0,3.77500163526312
"Q9I340",7.8823401842761,8.87357487393048,6.60621741464495,0,6.53414159850511,3.77500163526312
"Q9I341",11.8235102764141,11.5356473361096,10.5699478634319,2.68530262665961,0,3.77500163526312
"Q9I344",5.25489345618407,5.32414492435829,10.5699478634319,8.05590787997882,11.2013855974373,15.1000065410525
"Q9I347",1.97058504606902,0,0,0,0,0
"Q9I348",0,5.32414492435829,0,52.3634012198623,21.4693223950882,23.5937602203945
"Q9I351",0,1.7747149747861,0,0,1.86689759957289,1.88750081763156
"Q9I352",19.0489887786672,41.7058019074733,0,16.1118157599576,36.4045031916713,22.6500098115787
"Q9I370",1.31372336404602,0,3.96373044878697,0,0,0
"Q9I371",0,0,0,0,2.80034639935933,1.88750081763156
"Q9I379",0,0,0,4.02795393998941,0,0
"Q9I380",12.4803719584372,39.0437294452941,0,0,0,0
"Q9I381",0,2.66207246217914,0,0,0,0
"Q9I383",9.19606354832212,3.54942994957219,9.24870438050293,14.7691644466278,14.9351807965831,20.7625089939471
"Q9I385",1.97058504606902,0,0,0,0,0
"Q9I398",3.28430841011504,0,0,0,0,0
"Q9I399",1.97058504606902,3.54942994957219,2.64248696585798,6.71325656664902,11.2013855974373,0
"Q9I3A6",1.97058504606902,0,0,0,0,0
"Q9I3A7",7.8823401842761,4.43678743696524,0,5.37060525331921,2.80034639935933,0
"Q9I3A8",3.94117009213805,3.54942994957219,3.96373044878697,4.02795393998941,14.9351807965831,2.83125122644734
"Q9I3B2",23.6470205528283,38.1563719579011,46.2435219025147,5.37060525331921,8.401039198078,3.77500163526312
"Q9I3B3",0,0,2.64248696585798,4.02795393998941,0,5.66250245289467
"Q9I3C4",5.91175513820707,5.32414492435829,0,6.71325656664902,8.401039198078,0
"Q9I3C5",61.0881364281398,64.7770965796925,87.2020698733133,103.384151126395,51.3396839882545,65.1187782082887
"Q9I3D1",209.53887656534,166.823207629893,251.036261756508,973.422202164107,513.396839882545,493.581463810652
"Q9I3D2",430.24440172507,203.204864613008,281.424861863875,326.264269139142,368.712275915646,152.887566228156
"Q9I3D3",158.960527049568,80.7495313527674,83.2383394245264,88.614986679767,149.351807965831,83.0500359757885
"Q9I3D4",10.5097869123681,17.747149747861,9.24870438050293,17.4544670732874,29.8703615931662,39.6375171702627
"Q9I3D5",139.254676588878,121.567975772848,146.658026605118,114.125361633033,154.019051964763,111.362548240262
"Q9I3D7",0,0,0,4.02795393998941,14.0017319967967,14.1562561322367
"Q9I3D8",1.31372336404602,0,11.8911913463609,0,0,0
"Q9I3E1",7.8823401842761,9.76093236132353,5.28497393171596,8.05590787997882,3.73379519914578,0
"Q9I3E3",0,0,5.28497393171596,0,0,1.88750081763156
"Q9I3E6",0,0,0,0,2.80034639935933,0
"Q9I3F3",5.91175513820707,7.09885989914439,0,0,0,0
"Q9I3F5",135.970368178763,145.52662793246,198.186522439349,91.3002893064266,96.1452263780038,129.293806007762
"Q9I3F6",4.59803177416106,2.66207246217914,2.64248696585798,14.7691644466278,42.9386447901765,13.2125057234209
"Q9I3G0",1.31372336404602,0,0,24.1677236399365,25.203117594234,24.5375106292102
"Q9I3G1",41.3822859674495,38.1563719579011,25.1036261756508,100.698848499735,48.5393375888951,89.656288837499
"Q9I3G2",30.2156373730584,16.8597922604679,54.1709828000886,95.328243246416,49.4727863886816,84.9375367934201
"Q9I3G3",0,0,0,22.8250723266067,12.1348343972238,4.71875204407889
"Q9I3G4",33.4999457831734,35.4942994957219,13.2124348292899,37.5942367732345,19.6024247955153,30.2000130821049
"Q9I3G5",13.7940953224832,40.8184444200802,7.92746089757394,17.4544670732874,38.2714007912442,16.987507358684
"Q9I3G6",1.31372336404602,0,0,0,0,4.71875204407889
"Q9I3G7",0,0,0,0,1.86689759957289,3.77500163526312
"Q9I3H0",0,0,0,4.02795393998941,0,0
"Q9I3I0",0,7.98621738653743,15.8549217951479,9.39855919330862,31.7372591927391,16.987507358684
"Q9I3I1",5.91175513820707,11.5356473361096,2.64248696585798,0,2.80034639935933,5.66250245289467
"Q9I3I4",7.8823401842761,13.3103623108957,0,0,0,0
"Q9I3I5",3.94117009213805,5.32414492435829,2.64248696585798,5.37060525331921,14.0017319967967,7.55000327052623
"Q9I3I7",3.94117009213805,4.43678743696524,0,4.02795393998941,3.73379519914578,1.88750081763156
"Q9I3J3",5.25489345618407,6.21150241175134,6.60621741464495,2.68530262665961,0,1.88750081763156
"Q9I3J5",1.97058504606902,8.87357487393048,6.60621741464495,4.02795393998941,6.53414159850511,0
"Q9I3J6",3.94117009213805,0,0,0,2.80034639935933,2.83125122644734
"Q9I3J7",0,1.7747149747861,5.28497393171596,0,0,2.83125122644734
"Q9I3K3",3.28430841011504,3.54942994957219,0,9.39855919330862,2.80034639935933,0
"Q9I3L8",2.62744672809203,0,0,0,0,0
"Q9I3L9",13.7940953224832,4.43678743696524,7.92746089757394,2.68530262665961,5.60069279871867,4.71875204407889
"Q9I3N1",0,0,0,0,3.73379519914578,1.88750081763156
"Q9I3N2",0,0,0,0,2.80034639935933,0
"Q9I3N3",0,1.7747149747861,0,0,3.73379519914578,13.2125057234209
"Q9I3P2",1.31372336404602,0,5.28497393171596,0,0,2.83125122644734
"Q9I3Q2",0,4.43678743696524,0,0,0,0
"Q9I3Q5",0,0,0,0,0,2.83125122644734
"Q9I3Q7",3.94117009213805,4.43678743696524,3.96373044878697,0,0,0
"Q9I3R4",1.31372336404602,0,0,8.05590787997882,2.80034639935933,0
"Q9I3R5",0,0,0,0,3.73379519914578,1.88750081763156
"Q9I3S3",4.59803177416106,9.76093236132353,3.96373044878697,5.37060525331921,1.86689759957289,0
"Q9I3W7",1.31372336404602,0,2.64248696585798,0,0,0
"Q9I3W8",0,2.66207246217914,0,0,2.80034639935933,0
"Q9I3W9",0,2.66207246217914,0,0,7.46759039829156,0
"Q9I3X2",5.25489345618407,3.54942994957219,18.4974087610059,0,0,7.55000327052623
"Q9I3Y3",0,0,0,10.7412105066384,5.60069279871867,0
"Q9I400",2.62744672809203,0,7.92746089757394,0,0,0
"Q9I402",89.9900504371521,108.257613461952,64.7409306635205,9.39855919330862,12.1348343972238,23.5937602203945
"Q9I403",0,0,0,12.0838618199682,4.66724399893222,3.77500163526312
"Q9I405",2.62744672809203,0,0,2.68530262665961,0,0
"Q9I407",34.8136691472194,16.8597922604679,81.9170959415974,22.8250723266067,25.203117594234,35.8625155349996
"Q9I408",3.94117009213805,0,0,0,0,0
"Q9I409",1.97058504606902,0,0,0,1.86689759957289,0
"Q9I417",1.31372336404602,0,0,5.37060525331921,1.86689759957289,1.88750081763156
"Q9I433",2.62744672809203,0,0,0,0,0
"Q9I437",4.59803177416106,5.32414492435829,3.96373044878697,4.02795393998941,4.66724399893222,4.71875204407889
"Q9I448",0,0,0,2.68530262665961,2.80034639935933,0
"Q9I449",0,0,0,4.02795393998941,8.401039198078,0
"Q9I450",1.31372336404602,0,0,13.426513133298,1.86689759957289,0
"Q9I451",0,0,0,6.71325656664902,2.80034639935933,0
"Q9I452",22.3332971887823,32.8322270335428,7.92746089757394,4.02795393998941,11.2013855974373,6.60625286171045
"Q9I456",0,0,0,6.71325656664902,3.73379519914578,12.2687553146051
"Q9I472",3.28430841011504,0,0,4.02795393998941,4.66724399893222,0
"Q9I494",10.5097869123681,7.09885989914439,7.92746089757394,29.5383288932557,25.203117594234,20.7625089939471
"Q9I497",0,0,0,0,2.80034639935933,0
"Q9I4A4",2.62744672809203,7.98621738653743,13.2124348292899,6.71325656664902,4.66724399893222,4.71875204407889
"Q9I4B2",1.31372336404602,0,0,0,1.86689759957289,0
"Q9I4B6",0,0,0,0,3.73379519914578,0
"Q9I4D2",1.97058504606902,1.7747149747861,0,0,0,7.55000327052623
"Q9I4D3",3.28430841011504,8.87357487393048,0,0,1.86689759957289,0
"Q9I4D4",0,6.21150241175134,0,0,14.9351807965831,0
"Q9I4D5",5.25489345618407,7.09885989914439,0,0,0,1.88750081763156
"Q9I4D6",19.0489887786672,12.4230048235027,29.0673566244378,29.5383288932557,17.7355271959425,18.8750081763156
"Q9I4D7",7.22547850225309,3.54942994957219,7.92746089757394,0,1.86689759957289,0
"Q9I4E1",3.28430841011504,5.32414492435829,0,0,0,0
"Q9I4E3",1.97058504606902,0,0,0,0,0
"Q9I4E5",3.28430841011504,1.7747149747861,0,0,0,0
"Q9I4E6",2.62744672809203,0,0,0,0,0
"Q9I4F9",8.53920186629911,6.21150241175134,0,4.02795393998941,0,0
"Q9I4G3",15.7646803685522,42.5931593948663,0,38.9368880865643,21.4693223950882,23.5937602203945
"Q9I4G4",5.91175513820707,4.43678743696524,0,5.37060525331921,3.73379519914578,2.83125122644734
"Q9I4G6",3.28430841011504,0,0,16.1118157599576,11.2013855974373,13.2125057234209
"Q9I4H1",4.59803177416106,7.98621738653743,3.96373044878697,2.68530262665961,5.60069279871867,0
"Q9I4H2",1.97058504606902,0,0,0,0,0
"Q9I4H5",9.85292523034512,7.09885989914439,5.28497393171596,0,3.73379519914578,1.88750081763156
"Q9I4H6",0,0,0,8.05590787997882,0,0
"Q9I4H7",3.94117009213805,8.87357487393048,6.60621741464495,0,0,0
"Q9I4H8",4.59803177416106,0,11.8911913463609,5.37060525331921,0,7.55000327052623
"Q9I4I1",22.9901588708053,18.634507235254,27.7461131415088,14.7691644466278,13.0682831970102,12.2687553146051
"Q9I4I2",15.7646803685522,14.1977197982888,6.60621741464495,5.37060525331921,12.1348343972238,8.49375367934201
"Q9I4J5",7.22547850225309,7.09885989914439,6.60621741464495,0,1.86689759957289,0
"Q9I4J6",1.97058504606902,0,0,0,0,0
"Q9I4K0",3.94117009213805,9.76093236132353,3.96373044878697,2.68530262665961,12.1348343972238,4.71875204407889
"Q9I4K5",0,0,0,10.7412105066384,3.73379519914578,1.88750081763156
"Q9I4K7",0,0,0,0,3.73379519914578,0
"Q9I4K8",8.53920186629911,12.4230048235027,19.8186522439349,10.7412105066384,5.60069279871867,11.3250049057893
"Q9I4L1",0,0,0,0,4.66724399893222,0
"Q9I4L2",3.28430841011504,0,6.60621741464495,0,0,4.71875204407889
"Q9I4L3",0,0,5.28497393171596,0,4.66724399893222,0
"Q9I4L6",0,0,0,0,3.73379519914578,4.71875204407889
"Q9I4L8",0,0,0,0,2.80034639935933,0
"Q9I4M3",5.25489345618407,1.7747149747861,3.96373044878697,0,0,0
"Q9I4N5",5.91175513820707,0,0,0,0,0
"Q9I4N8",3.94117009213805,2.66207246217914,0,0,1.86689759957289,4.71875204407889
"Q9I4P0",1.31372336404602,0,0,0,1.86689759957289,0
"Q9I4Q3",3.28430841011504,18.634507235254,0,13.426513133298,28.0034639935933,0
"Q9I4Q5",11.1666485943911,14.1977197982888,7.92746089757394,6.71325656664902,6.53414159850511,9.43750408815779
"Q9I4Q6",3.28430841011504,3.54942994957219,0,0,1.86689759957289,0
"Q9I4Q8",0,0,0,0,2.80034639935933,0
"Q9I4Q9",0,2.66207246217914,0,0,0,0
"Q9I4R0",0,0,0,0,4.66724399893222,3.77500163526312
"Q9I4R3",6.56861682023008,1.7747149747861,3.96373044878697,5.37060525331921,2.80034639935933,1.88750081763156
"Q9I4S1",2.62744672809203,0,0,110.097407693044,106.413163175655,78.3312839317096
"Q9I4S4",0,0,0,5.37060525331921,3.73379519914578,3.77500163526312
"Q9I4S5",17.0784037325982,23.9586521596123,9.24870438050293,2.68530262665961,1.86689759957289,4.71875204407889
"Q9I4S9",0,0,0,4.02795393998941,0,0
"Q9I4T3",1.97058504606902,0,2.64248696585798,28.1956775799259,21.4693223950882,20.7625089939471
"Q9I4T4",1.31372336404602,1.7747149747861,0,2.68530262665961,0,0
"Q9I4U1",1.31372336404602,0,3.96373044878697,4.02795393998941,9.33448799786445,6.60625286171045
"Q9I4U2",0,0,0,4.02795393998941,5.60069279871867,1.88750081763156
"Q9I4U7",2.62744672809203,0,0,0,2.80034639935933,0
"Q9I4W0",50.5783495157716,63.8897390922995,22.4611392097928,6.71325656664902,18.6689759957289,22.6500098115787
"Q9I4W2",17.0784037325982,26.6207246217914,11.8911913463609,26.8530262665961,34.5376055920985,41.5250179878943
"Q9I4W3",47.2940411056566,29.2827970839706,36.9948175220117,20.1397696999471,19.6024247955153,34.9187651261838
"Q9I4W4",2.62744672809203,1.7747149747861,0,0,0,0
"Q9I4W5",30.8724990550814,31.9448695461497,9.24870438050293,2.68530262665961,17.7355271959425,10.3812544969736
"Q9I4W7",1.97058504606902,0,0,0,0,1.88750081763156
"Q9I4W8",5.91175513820707,4.43678743696524,0,0,0,1.88750081763156
"Q9I4W9",4.59803177416106,2.66207246217914,0,4.02795393998941,5.60069279871867,2.83125122644734
"Q9I4X1",19.0489887786672,19.5218647226471,22.4611392097928,13.426513133298,27.0700151938069,15.1000065410525
"Q9I4X2",13.1372336404602,9.76093236132353,33.0310870732248,59.0766577865113,18.6689759957289,7.55000327052623
"Q9I4X3",1.97058504606902,0,0,0,0,0
"Q9I4X8",0,0,3.96373044878697,0,0,0
"Q9I4Z4",11.8235102764141,4.43678743696524,6.60621741464495,68.47521697982,52.2731327880409,83.0500359757885
"Q9I4Z7",6.56861682023008,6.21150241175134,30.3886001073668,29.5383288932557,7.46759039829156,24.5375106292102
"Q9I500",2.62744672809203,5.32414492435829,10.5699478634319,9.39855919330862,67.208313584624,4.71875204407889
"Q9I502",21.6764355067593,15.0850772856818,36.9948175220117,20.1397696999471,25.203117594234,36.8062659438154
"Q9I503",0,0,0,5.37060525331921,2.80034639935933,0
"Q9I508",5.91175513820707,2.66207246217914,0,0,19.6024247955153,8.49375367934201
"Q9I510",0,0,0,0,1.86689759957289,3.77500163526312
"Q9I511",1.31372336404602,1.7747149747861,3.96373044878697,4.02795393998941,0,2.83125122644734
"Q9I513",14.4509570045062,20.4092222100401,11.8911913463609,21.4824210132769,20.5358735953018,26.4250114468418
"Q9I514",0,2.66207246217914,0,0,0,0
"Q9I515",0,0,0,5.37060525331921,2.80034639935933,4.71875204407889
"Q9I517",0,0,0,0,0,7.55000327052623
"Q9I520",1.31372336404602,1.7747149747861,0,0,4.66724399893222,0
"Q9I522",1.97058504606902,0,0,2.68530262665961,12.1348343972238,2.83125122644734
"Q9I523",3.94117009213805,0,0,5.37060525331921,0,1.88750081763156
"Q9I524",15.1078186865292,23.9586521596123,3.96373044878697,10.7412105066384,14.9351807965831,11.3250049057893
"Q9I526",0,0,3.96373044878697,0,0,0
"Q9I530",0,0,0,2.68530262665961,6.53414159850511,0
"Q9I532",0,0,0,0,0,2.83125122644734
"Q9I541",7.8823401842761,11.5356473361096,6.60621741464495,6.71325656664902,6.53414159850511,6.60625286171045
"Q9I553",29.5587756910354,52.3540917561898,11.8911913463609,29.5383288932557,20.5358735953018,37.7500163526311
"Q9I558",28.9019140090124,40.8184444200802,55.4922262830176,88.614986679767,50.406235188468,22.6500098115787
"Q9I569",1.31372336404602,0,0,2.68530262665961,1.86689759957289,1.88750081763156
"Q9I574",0,0,0,0,3.73379519914578,4.71875204407889
"Q9I576",42.0391476494725,50.5793767814038,47.5647653854436,52.3634012198623,50.406235188468,33.975014717368
"Q9I579",2.62744672809203,2.66207246217914,0,0,0,0
"Q9I584",0,7.98621738653743,0,0,0,0
"Q9I585",7.22547850225309,5.32414492435829,17.1761652780769,4.02795393998941,7.46759039829156,9.43750408815779
"Q9I587",24.9607439168743,12.4230048235027,22.4611392097928,14.7691644466278,14.0017319967967,28.3125122644734
"Q9I588",3.28430841011504,0,2.64248696585798,0,1.86689759957289,0
"Q9I589",105.097869123681,29.2827970839706,125.518130878254,12.0838618199682,41.0717471906036,27.3687618556576
"Q9I590",1.97058504606902,0,0,4.02795393998941,0,0
"Q9I593",7.22547850225309,5.32414492435829,2.64248696585798,0,5.60069279871867,3.77500163526312
"Q9I599",0,0,0,6.71325656664902,0,1.88750081763156
"Q9I5A0",0,2.66207246217914,0,4.02795393998941,0,0
"Q9I5A2",4.59803177416106,0,5.28497393171596,0,0,0
"Q9I5A3",0,0,0,0,0,2.83125122644734
"Q9I5A4",8.53920186629911,24.8460096470053,0,9.39855919330862,29.8703615931662,0
"Q9I5A5",11.1666485943911,8.87357487393048,11.8911913463609,24.1677236399365,20.5358735953018,9.43750408815779
"Q9I5A7",2.62744672809203,0,6.60621741464495,17.4544670732874,11.2013855974373,14.1562561322367
"Q9I5A8",2.62744672809203,0,0,0,0,0
"Q9I5B2",2.62744672809203,6.21150241175134,2.64248696585798,0,0,0
"Q9I5B8",1.97058504606902,0,0,0,0,0
"Q9I5D1",0,0,0,6.71325656664902,3.73379519914578,0
"Q9I5D4",3.28430841011504,1.7747149747861,6.60621741464495,0,1.86689759957289,0
"Q9I5D5",1.97058504606902,3.54942994957219,0,0,0,0
"Q9I5E2",23.6470205528283,27.5080821091845,11.8911913463609,0,11.2013855974373,14.1562561322367
