"","BS_sonic_1","BS_sonic_2","BS_sonic_3","BS_triflic_1","BS_triflic_2","BS_triflic_3"
"P54382",29.4558211143147,18.708424456208,16.9601695007017,36.1529944291059,80.2102094947018,32.901990709583
"P54383",0,0,0,0,0,2.19346604730554
"P54390",0,2.20099111249506,4.24004237517541,0,0,5.11808744371292
"P54391",0,2.20099111249506,4.24004237517541,3.61529944291059,1.88729904693416,2.19346604730554
"P54394",0,2.20099111249506,2.12002118758771,4.82039925721412,1.88729904693416,3.65577674550923
"P54418",124.933310243473,137.561944530941,83.7408369097144,404.913537605986,320.840837978807,334.869149888645
"P54419",98.5246430375355,99.0446000622775,74.2007415655697,137.381378830602,123.618087574187,97.2436614305454
"P54420",13.2043336029687,12.1054511187228,10.6001059379385,131.355879759085,105.688746628313,123.565253998212
"P54423",13.2043336029687,9.90446000622775,13.7801377193201,79.5365877440329,42.4642285560186,60.6858939754531
"P54428",0,0,9.54009534414468,0,0,0
"P54437",0,0,0,7.23059888582118,20.7602895162758,2.92462139640738
"P54439",2.03143593891826,2.20099111249506,0,15.6662975859459,3.77459809386832,17.5477283784443
"P54447",0,2.20099111249506,3.18003178138156,0,0,0
"P54451",3.04715390837739,0,0,0,0,0
"P54452",3.04715390837739,5.50247778123764,4.24004237517541,0,0,2.92462139640738
"P54453",13.2043336029687,6.60297333748517,4.24004237517541,14.4611977716424,17.9293409458745,13.1607962838332
"P54459",0,0,0,0,0,2.92462139640738
"P54460",9.14146172513216,7.70346889373269,11.6601165317324,7.23059888582118,10.3801447581379,3.65577674550923
"P54464",4.06287187783651,5.50247778123764,2.12002118758771,0,0,3.65577674550923
"P54466",121.886156335095,110.049555624753,68.9006885966005,21.6917966574635,70.773714260031,11.6984855856295
"P54470",2.03143593891826,4.40198222499011,5.30005296896927,27.7172957289812,20.7602895162758,13.8919516329351
"P54472",19.2986414197234,28.6128844624357,50.880508502105,7.23059888582118,6.60554666426956,11.6984855856295
"P54473",6.09430781675477,5.50247778123764,5.30005296896927,14.4611977716424,7.54919618773664,7.31155349101845
"P54475",8.12574375567303,9.90446000622775,12.7201271255262,9.64079851442824,10.3801447581379,9.50501953832399
"P54476",0,0,0,2.41019962860706,6.60554666426956,0
"P54479",3.04715390837739,0,0,0,0,0
"P54482",5.07858984729564,8.80396444998022,5.30005296896927,14.4611977716424,9.4364952346708,5.84924279281476
"P54484",0,0,0,27.7172957289812,35.858681891749,86.2763311940177
"P54491",0,3.30148666874258,4.24004237517541,0,0,0
"P54495",9.14146172513216,8.80396444998022,6.36006356276312,12.0509981430353,15.0983923754733,8.0427088401203
"P54501",0,0,0,4.82039925721412,6.60554666426956,7.31155349101845
"P54504",3.04715390837739,0,0,0,0,1.46231069820369
"P54507",0,0,0,0,0,2.92462139640738
"P54510",4.06287187783651,3.30148666874258,5.30005296896927,0,1.88729904693416,0
"P54511",0,0,5.30005296896927,0,0,6.58039814191661
"P54515",0,0,0,0,1.88729904693416,1.46231069820369
"P54517",2.03143593891826,0,0,0,0,1.46231069820369
"P54518",9.14146172513216,13.2059466749703,25.4402542510525,14.4611977716424,16.9856914224074,23.396971171259
"P54519",72.1159758315981,91.3411311685448,61.4806144400435,0,9.4364952346708,2.92462139640738
"P54520",0,0,0,0,2.83094857040124,2.19346604730554
"P54521",0,0,0,3.61529944291059,1.88729904693416,1.46231069820369
"P54523",0,0,2.12002118758771,7.23059888582118,7.54919618773664,13.1607962838332
"P54524",0,0,0,2.41019962860706,0,8.0427088401203
"P54529",0,0,5.30005296896927,0,1.88729904693416,0
"P54530",4.06287187783651,3.30148666874258,0,2.41019962860706,0,0
"P54531",138.137643846441,147.466404537169,221.542214102915,19.2815970288565,21.7039390397428,7.31155349101845
"P54532",20.3143593891826,18.708424456208,16.9601695007017,6.02549907151765,14.1547428520062,10.9673302365277
"P54533",4.06287187783651,2.20099111249506,0,16.8713974002494,15.0983923754733,27.0527479167683
"P54534",8.12574375567303,5.50247778123764,10.6001059379385,46.9988927578377,29.2531352274795,24.1281265203609
"P54542",94.461771159699,133.159962305951,99.6409958166222,12.0509981430353,10.3801447581379,8.0427088401203
"P54547",28.4401031448556,35.2158577999209,34.9803495951972,15.6662975859459,16.9856914224074,24.1281265203609
"P54550",11.1728976640504,5.50247778123764,6.36006356276312,6.02549907151765,4.7182476173354,8.77386418922214
"P54551",3.04715390837739,3.30148666874258,4.24004237517541,0,1.88729904693416,2.92462139640738
"P54555",0,0,2.12002118758771,0,0,2.19346604730554
"P54556",0,4.40198222499011,6.36006356276312,0,3.77459809386832,2.92462139640738
"P54569",35.5501289310695,31.9143711311783,45.5804555331357,14.4611977716424,6.60554666426956,15.3542623311387
"P54570",6.09430781675477,7.70346889373269,2.12002118758771,2.41019962860706,2.83094857040124,2.19346604730554
"P54572",22.3457953281008,31.9143711311783,22.2602224696709,20.48669684316,6.60554666426956,27.0527479167683
"P54574",2.03143593891826,8.80396444998022,5.30005296896927,0,0,0
"P54575",2.03143593891826,0,2.12002118758771,18.0764972145529,17.9293409458745,7.31155349101845
"P54576",0,3.30148666874258,0,3.61529944291059,5.66189714080248,4.38693209461107
"P54592",0,0,0,2.41019962860706,0,1.46231069820369
"P54604",4.06287187783651,2.20099111249506,4.24004237517541,0,0,2.19346604730554
"P54607",4.06287187783651,0,2.12002118758771,25.3070961003741,19.8166399928087,19.7411944257498
"P54608",15.2357695418869,5.50247778123764,14.8401483131139,8.43569870012471,11.323794281605,5.11808744371292
"P54616",0,3.30148666874258,5.30005296896927,15.6662975859459,15.0983923754733,40.9446995497033
"P54716",100.556078976454,80.3361756060695,96.4609640352407,0,3.77459809386832,7.31155349101845
"P54941",3.04715390837739,2.20099111249506,3.18003178138156,13.2560979573388,12.267443805072,16.8165730293424
"P54947",4.06287187783651,2.20099111249506,4.24004237517541,27.7172957289812,27.3658361805453,16.0854176802406
"P54955",6.09430781675477,5.50247778123764,5.30005296896927,0,0,0
"P54983",8.12574375567303,11.0049555624753,12.7201271255262,0,0,0
"P55179",29.4558211143147,27.5123889061882,22.2602224696709,16.8713974002494,15.0983923754733,32.901990709583
"P55180",18.2829234502643,5.50247778123764,6.36006356276312,56.6396912722659,44.3515276029527,38.0200781532959
"P55339",2.03143593891826,2.20099111249506,4.24004237517541,6.02549907151765,6.60554666426956,21.2035051239535
"P55340",0,0,0,0,3.77459809386832,2.19346604730554
"P55342",0,0,0,7.23059888582118,13.2110933285391,15.3542623311387
"P55872",0,0,0,20.48669684316,14.1547428520062,19.010039076648
"P55873",0,0,0,14.4611977716424,8.49284571120372,21.2035051239535
"P55874",0,0,0,25.3070961003741,45.2951771264198,22.6658158221572
"P55910",0,0,0,20.48669684316,17.9293409458745,9.50501953832399
"P56849",0,0,0,0,3.77459809386832,5.11808744371292
"P68569",10.1571796945913,8.80396444998022,10.6001059379385,8.43569870012471,6.60554666426956,4.38693209461107
"P68575",0,0,0,22.8968964717671,18.8729904693416,20.4723497748517
"P68577",0,0,0,0,0,2.92462139640738
"P68579",9.14146172513216,11.0049555624753,11.6601165317324,4.82039925721412,19.8166399928087,17.5477283784443
"P68731",3.04715390837739,3.30148666874258,0,0,0,0
"P70945",5.07858984729564,5.50247778123764,12.7201271255262,3.61529944291059,1.88729904693416,2.19346604730554
"P70947",2.03143593891826,2.20099111249506,0,3.61529944291059,10.3801447581379,3.65577674550923
"P70948",9.14146172513216,8.80396444998022,7.42007415655697,12.0509981430353,18.8729904693416,10.2361748874258
"P70949",18.2829234502643,27.5123889061882,24.3802436572586,0,5.66189714080248,8.77386418922214
"P70962",5.07858984729564,4.40198222499011,4.24004237517541,0,0,1.46231069820369
"P70965",0,0,0,77.1263881154259,59.449919978426,127.221030743721
"P70973",0,0,0,0,1.88729904693416,2.19346604730554
"P70974",23.36151329756,8.80396444998022,21.2002118758771,31.3325951718918,45.2951771264198,46.0627869934162
"P70996",10.1571796945913,17.6079288999604,13.7801377193201,0,0,1.46231069820369
"P70998",2.03143593891826,0,2.12002118758771,0,0,2.19346604730554
"P70999",10.1571796945913,12.1054511187228,12.7201271255262,3.61529944291059,3.77459809386832,4.38693209461107
"P71006",0,0,0,3.61529944291059,0,3.65577674550923
"P71007",0,0,0,3.61529944291059,8.49284571120372,8.0427088401203
"P71008",0,0,0,0,2.83094857040124,0
"P71009",2.03143593891826,0,0,0,0,10.2361748874258
"P71011",23.36151329756,22.0099111249506,26.5002648448463,231.379164346278,257.616319906513,265.40939172397
"P71012",6.09430781675477,12.1054511187228,9.54009534414468,3.61529944291059,6.60554666426956,11.6984855856295
"P71013",6.09430781675477,6.60297333748517,8.48008475035083,0,0,5.11808744371292
"P71018",4.06287187783651,6.60297333748517,2.12002118758771,8.43569870012471,5.66189714080248,3.65577674550923
"P71019",10.1571796945913,8.80396444998022,8.48008475035083,24.1019962860706,21.7039390397428,14.6231069820369
"P71021",15.2357695418869,20.909415568703,10.6001059379385,38.5631940577129,23.591238086677,15.3542623311387
"P71041",0,2.20099111249506,2.12002118758771,0,0,0
"P71042",0,2.20099111249506,0,2.41019962860706,0,0
"P71043",3.04715390837739,0,4.24004237517541,0,4.7182476173354,5.11808744371292
"P71066",0,0,0,3.61529944291059,0,2.19346604730554
"P71070",4.06287187783651,6.60297333748517,0,2.41019962860706,5.66189714080248,2.92462139640738
"P71079",13.2043336029687,7.70346889373269,9.54009534414468,9.64079851442824,12.267443805072,7.31155349101845
"P71084",0,2.20099111249506,0,34.9478946148024,32.0840837978807,34.3643014077867
"P71086",12.1886156335095,0,7.42007415655697,38.5631940577129,34.9150323682819,21.9346604730554
"P71088",7.1100257862139,11.0049555624753,11.6601165317324,22.8968964717671,38.6896304621503,55.5678065317402
"P80238",19.2986414197234,18.708424456208,21.2002118758771,0,0,0
"P80239",1244.25451258743,1787.20478334599,1248.69247948916,51.8192920150518,54.7316723610906,98.7059721287491
"P80240",11.1728976640504,13.2059466749703,11.6601165317324,0,0,4.38693209461107
"P80241",15.2357695418869,33.0148666874258,13.7801377193201,0,0,0
"P80242",46.7230265951199,40.7183355811585,50.880508502105,0,0,0
"P80244",27.4243851753965,24.2109022374456,33.9203390014033,57.8447910865694,70.773714260031,38.0200781532959
"P80643",0,0,0,0,0,13.8919516329351
"P80698",359.564161188532,343.354613549229,271.362712011227,155.457876045155,131.167283761924,67.9974474664716
"P80700",212.285055616958,191.48622678707,119.781197098705,101.228384401496,107.576045675247,187.175769370072
"P80858",4.06287187783651,4.40198222499011,4.24004237517541,3.61529944291059,0,0
"P80859",163.53059308292,160.672351212139,173.841737382192,81.94678737264,92.4776532997738,97.9748167796473
"P80860",150.326259479951,169.476315662119,149.461493724933,54.2294916436588,124.561737097655,118.447166554499
"P80861",29.4558211143147,18.708424456208,14.8401483131139,73.5110886725153,66.0554666426956,71.6532242119808
"P80862",0,0,0,14.4611977716424,16.9856914224074,16.8165730293424
"P80864",12.1886156335095,19.8089200124555,13.7801377193201,22.8968964717671,15.0983923754733,48.9874083898236
"P80865",65.0059500453842,132.059466749703,68.9006885966005,155.457876045155,110.406994245648,133.070273536536
"P80866",88.3674633429442,88.0396444998022,58.3005826586619,103.638584030104,106.63239615178,174.014973086239
"P80868",866.407427948637,669.101298198497,793.947934751596,463.963428506859,965.353462506822,525.700696004227
"P80870",6.09430781675477,7.70346889373269,8.48008475035083,12.0509981430353,20.7602895162758,10.9673302365277
"P80871",0,3.30148666874258,0,4.82039925721412,4.7182476173354,5.84924279281476
"P80872",3.04715390837739,4.40198222499011,0,0,0,0
"P80874",10.1571796945913,6.60297333748517,8.48008475035083,0,0,0
"P80875",231.583697036681,193.687217899565,110.241101754561,10.8458983287318,135.885531379259,68.7286028155734
"P80876",6.09430781675477,5.50247778123764,3.18003178138156,0,0,0
"P80877",17.2672054808052,13.2059466749703,11.6601165317324,2.41019962860706,2.83094857040124,3.65577674550923
"P80879",164.546311052379,250.912986824436,115.54115472353,85.5620868155506,83.041158065103,128.683341441925
"P80880",3.04715390837739,5.50247778123764,0,0,0,0
"P80885",139.153361815901,218.998615693258,65.7206568152189,118.099781801746,104.745097104846,119.178321903601
"P80886",18.2829234502643,24.2109022374456,8.48008475035083,119.304881616049,76.4356114008335,147.693380518573
"P81100",7.1100257862139,7.70346889373269,7.42007415655697,7.23059888582118,7.54919618773664,9.50501953832399
"P81101",0,0,0,3.61529944291059,3.77459809386832,11.6984855856295
"P94352",0,0,0,0,0,2.19346604730554
"P94356",0,0,0,13.2560979573388,12.267443805072,14.6231069820369
"P94358",0,6.60297333748517,2.12002118758771,0,0,0
"P94360",0,0,2.12002118758771,0,0,2.92462139640738
"P94364",0,0,0,0,0,2.19346604730554
"P94365",4.06287187783651,5.50247778123764,6.36006356276312,2.41019962860706,1.88729904693416,2.19346604730554
"P94366",0,2.20099111249506,0,2.41019962860706,0,2.92462139640738
"P94367",5.07858984729564,4.40198222499011,5.30005296896927,4.82039925721412,9.4364952346708,7.31155349101845
"P94388",0,0,0,6.02549907151765,0,2.19346604730554
"P94390",0,2.20099111249506,3.18003178138156,0,0,0
"P94391",274.243851753965,462.208133623962,294.682945074691,18.0764972145529,18.8729904693416,17.5477283784443
"P94405",0,0,0,3.61529944291059,5.66189714080248,8.77386418922214
"P94407",4.06287187783651,4.40198222499011,5.30005296896927,0,0,0
"P94413",0,0,0,0,2.83094857040124,3.65577674550923
"P94414",0,0,0,2.41019962860706,0,2.92462139640738
"P94421",0,0,0,9.64079851442824,9.4364952346708,7.31155349101845
"P94424",0,0,3.18003178138156,4.82039925721412,4.7182476173354,3.65577674550923
"P94425",0,0,0,9.64079851442824,12.267443805072,3.65577674550923
"P94427",7.1100257862139,8.80396444998022,3.18003178138156,0,0,0
"P94428",73.1316938010573,89.1401400560498,58.3005826586619,0,0,2.19346604730554
"P94431",4.06287187783651,0,2.12002118758771,7.23059888582118,8.49284571120372,7.31155349101845
"P94437",2.03143593891826,0,2.12002118758771,0,0,0
"P94438",3.04715390837739,0,0,0,0,0
"P94459",0,0,0,4.82039925721412,8.49284571120372,13.1607962838332
"P94462",0,0,0,2.41019962860706,1.88729904693416,0
"P94463",10.1571796945913,11.0049555624753,11.6601165317324,8.43569870012471,5.66189714080248,5.84924279281476
"P94464",0,0,2.12002118758771,0,2.83094857040124,3.65577674550923
"P94474",3.04715390837739,0,4.24004237517541,0,4.7182476173354,6.58039814191661
"P94479",0,0,0,0,1.88729904693416,2.19346604730554
"P94498",5.07858984729564,5.50247778123764,8.48008475035083,3.61529944291059,1.88729904693416,3.65577674550923
"P94512",6.09430781675477,7.70346889373269,6.36006356276312,13.2560979573388,19.8166399928087,15.3542623311387
"P94514",0,0,0,4.82039925721412,0,0
"P94521",18.2829234502643,13.2059466749703,22.2602224696709,0,0,5.11808744371292
"P94523",8.12574375567303,7.70346889373269,9.54009534414468,0,0,3.65577674550923
"P94531",7.1100257862139,9.90446000622775,8.48008475035083,0,0,0
"P94532",7.1100257862139,4.40198222499011,0,0,0,0
"P94534",0,0,0,4.82039925721412,5.66189714080248,8.77386418922214
"P94535",0,2.20099111249506,3.18003178138156,2.41019962860706,1.88729904693416,0
"P94544",5.07858984729564,2.20099111249506,5.30005296896927,13.2560979573388,11.323794281605,2.92462139640738
"P94545",6.09430781675477,0,3.18003178138156,9.64079851442824,4.7182476173354,7.31155349101845
"P94547",9.14146172513216,14.3064422312179,4.24004237517541,4.82039925721412,6.60554666426956,0
"P94548",0,0,0,0,0,2.19346604730554
"P94549",16.2514875113461,19.8089200124555,12.7201271255262,9.64079851442824,7.54919618773664,13.1607962838332
"P94550",98.5246430375355,77.0346889373269,93.2809322538591,6.02549907151765,5.66189714080248,5.11808744371292
"P94551",103.603232884831,129.858475637208,129.32129244285,31.3325951718918,33.9713828448149,26.3215925676664
"P94556",0,0,0,12.0509981430353,11.323794281605,9.50501953832399
"P94558",5.07858984729564,7.70346889373269,3.18003178138156,0,0,0
"P94559",11.1728976640504,11.0049555624753,4.24004237517541,0,1.88729904693416,2.19346604730554
"P94560",3.04715390837739,4.40198222499011,3.18003178138156,0,0,0
"P94565",0,0,2.12002118758771,0,0,1.46231069820369
"P94569",3.04715390837739,0,2.12002118758771,2.41019962860706,2.83094857040124,3.65577674550923
"P94576",0,0,0,3.61529944291059,3.77459809386832,1.46231069820369
"P94588",0,0,0,0,2.83094857040124,1.46231069820369
"P94592",0,0,0,4.82039925721412,1.88729904693416,1.46231069820369
"P94593",4.06287187783651,0,2.12002118758771,0,0,2.19346604730554
"P96575",0,0,0,0,2.83094857040124,1.46231069820369
"P96578",0,0,4.24004237517541,0,0,0
"P96583",0,4.40198222499011,3.18003178138156,3.61529944291059,2.83094857040124,0
"P96589",0,4.40198222499011,4.24004237517541,2.41019962860706,0,2.19346604730554
"P96591",13.2043336029687,7.70346889373269,10.6001059379385,0,0,2.19346604730554
"P96604",0,0,0,0,1.88729904693416,2.19346604730554
"P96605",0,0,0,0,0,2.92462139640738
"P96608",8.12574375567303,5.50247778123764,6.36006356276312,8.43569870012471,6.60554666426956,5.11808744371292
"P96611",16.2514875113461,14.3064422312179,10.6001059379385,6.02549907151765,2.83094857040124,12.4296409347314
"P96612",28.4401031448556,26.4118933499407,23.3202330634648,40.97339368632,40.5769295090844,87.7386418922214
"P96613",14.2200515724278,15.4069377874654,7.42007415655697,32.5376949861953,48.1261256968211,27.0527479167683
"P96614",34.5344109616104,42.9193266936536,34.9803495951972,26.5121959146777,34.9150323682819,41.6758548988052
"P96615",0,0,0,2.41019962860706,1.88729904693416,0
"P96622",0,0,0,3.61529944291059,0,2.92462139640738
"P96648",0,0,2.12002118758771,0,1.88729904693416,8.77386418922214
"P96652",0,0,0,0,0,2.19346604730554
"P96674",0,0,0,0,4.7182476173354,5.11808744371292
"P96684",16.2514875113461,11.0049555624753,13.7801377193201,0,0,2.19346604730554
"P96707",2.03143593891826,2.20099111249506,0,0,0,0
"P96711",0,0,0,0,0,2.19346604730554
"P96717",0,0,0,3.61529944291059,4.7182476173354,3.65577674550923
"P96723",11.1728976640504,7.70346889373269,14.8401483131139,7.23059888582118,1.88729904693416,1.46231069820369
"P96741",7.1100257862139,7.70346889373269,6.36006356276312,0,2.83094857040124,8.0427088401203
"P97247",3.04715390837739,4.40198222499011,4.24004237517541,2.41019962860706,0,0
"Q00777",0,0,0,3.61529944291059,0,2.19346604730554
"Q00828",7.1100257862139,5.50247778123764,4.24004237517541,0,0,0
"Q01463",0,0,0,0,1.88729904693416,2.19346604730554
"Q01464",3.04715390837739,6.60297333748517,0,0,3.77459809386832,4.38693209461107
"Q01465",8.12574375567303,14.3064422312179,12.7201271255262,55.4345914579624,57.5626209314919,64.3416707209624
"Q01466",3.04715390837739,5.50247778123764,5.30005296896927,4.82039925721412,4.7182476173354,8.0427088401203
"Q01620",0,0,0,0,0,2.92462139640738
"Q02113",0,0,0,8.43569870012471,9.4364952346708,6.58039814191661
"Q02115",0,0,0,0,4.7182476173354,1.46231069820369
"Q02169",0,0,0,3.61529944291059,4.7182476173354,3.65577674550923
"Q03222",7.1100257862139,6.60297333748517,6.36006356276312,27.7172957289812,10.3801447581379,15.3542623311387
"Q03223",11.1728976640504,11.0049555624753,8.48008475035083,22.8968964717671,6.60554666426956,1.46231069820369
"Q03224",15.2357695418869,27.5123889061882,0,21.6917966574635,19.8166399928087,10.9673302365277
"Q03522",0,0,0,9.64079851442824,5.66189714080248,5.11808744371292
"Q03523",7.1100257862139,5.50247778123764,10.6001059379385,21.6917966574635,17.9293409458745,9.50501953832399
"Q04385",17.2672054808052,9.90446000622775,10.6001059379385,8.43569870012471,6.60554666426956,10.2361748874258
"Q04747",137.121925876982,159.571855655892,140.981408974583,353.094245590934,420.867687466318,365.577674550923
"Q04778",0,0,0,2.41019962860706,2.83094857040124,5.11808744371292
"Q04795",9.14146172513216,8.80396444998022,13.7801377193201,9.64079851442824,10.3801447581379,9.50501953832399
"Q04796",7.1100257862139,7.70346889373269,7.42007415655697,6.02549907151765,2.83094857040124,5.11808744371292
"Q04797",56.8802062897112,58.326264481119,66.7806674090128,28.9223955432847,26.4221866570782,55.5678065317402
"Q04805",0,0,0,3.61529944291059,0,0
"Q05470",2.03143593891826,0,0,0,0,2.19346604730554
"Q05522",0,0,0,0,0,5.84924279281476
"Q05852",209.23790170858,206.893164574535,134.621345411819,81.94678737264,73.6046628304322,102.361748874258
"Q05865",0,3.30148666874258,2.12002118758771,2.41019962860706,2.83094857040124,2.19346604730554
"Q05873",20.3143593891826,17.6079288999604,23.3202330634648,18.0764972145529,6.60554666426956,10.9673302365277
"Q06004",2.03143593891826,0,3.18003178138156,0,0,0
"Q06750",0,0,0,4.82039925721412,2.83094857040124,1.46231069820369
"Q06752",25.3929492364782,34.1153622436734,41.3404131579603,7.23059888582118,6.60554666426956,11.6984855856295
"Q06753",7.1100257862139,7.70346889373269,9.54009534414468,2.41019962860706,0,0
"Q06754",0,0,0,0,0,2.19346604730554
"Q06756",0,0,0,2.41019962860706,3.77459809386832,3.65577674550923
"Q06795",10.1571796945913,8.80396444998022,0,8.43569870012471,2.83094857040124,10.2361748874258
"Q06796",0,0,0,16.8713974002494,27.3658361805453,24.1281265203609
"Q06797",116.8075664878,110.049555624753,93.2809322538591,79.5365877440329,42.4642285560186,66.5351367682679
"Q07833",0,0,0,120.509981430353,107.576045675247,118.447166554499
"Q07836",8.12574375567303,6.60297333748517,6.36006356276312,30.1274953575882,32.0840837978807,46.0627869934162
"Q07868",0,0,0,0,0,3.65577674550923
"Q07876",16.2514875113461,8.80396444998022,13.7801377193201,9.64079851442824,6.60554666426956,10.2361748874258
"Q08352",454.02593234823,412.685833592823,404.924046829252,74.7161884868188,137.772830426194,93.5878846850362
"Q08429",0,0,0,6.02549907151765,4.7182476173354,2.19346604730554
"Q08432",2.03143593891826,2.20099111249506,0,10.8458983287318,12.267443805072,16.8165730293424
"Q08787",10.1571796945913,18.708424456208,8.48008475035083,92.7926857013718,94.364952346708,78.2336223538974
"Q08788",39.613000808906,46.2208133623962,57.2405720648681,34.9478946148024,31.1404342744136,24.1281265203609
"Q45065",33.5186929921512,30.8138755749308,32.8603284076095,15.6662975859459,4.7182476173354,3.65577674550923
"Q45066",2.03143593891826,2.20099111249506,0,6.02549907151765,4.7182476173354,5.84924279281476
"Q45068",0,0,0,0,0,2.19346604730554
"Q45477",116.8075664878,111.150051181,149.461493724933,37.3580942434094,53.7880228376235,33.6331460586849
"Q45480",2.03143593891826,4.40198222499011,3.18003178138156,14.4611977716424,12.267443805072,15.3542623311387
"Q45493",35.5501289310695,28.6128844624357,38.1603813765787,68.6906894153012,67.9427656896297,78.9647777029993
"Q45494",2.03143593891826,3.30148666874258,4.24004237517541,14.4611977716424,13.2110933285391,8.0427088401203
"Q45497",7.1100257862139,4.40198222499011,6.36006356276312,0,0,0
"Q45499",9.14146172513216,5.50247778123764,8.48008475035083,9.64079851442824,8.49284571120372,8.77386418922214
"Q45577",0,0,0,0,0,4.38693209461107
"Q45582",0,0,0,0,1.88729904693416,1.46231069820369
"Q45585",0,3.30148666874258,0,0,0,0
"Q45597",12.1886156335095,11.0049555624753,14.8401483131139,6.02549907151765,0,4.38693209461107
"Q45598",0,0,0,3.61529944291059,5.66189714080248,4.38693209461107
"Q45600",2.03143593891826,8.80396444998022,5.30005296896927,14.4611977716424,7.54919618773664,8.77386418922214
"Q45601",0,0,0,0,0,2.92462139640738
"Q45604",3.04715390837739,5.50247778123764,6.36006356276312,0,0,0
"Q59192",0,0,0,3.61529944291059,6.60554666426956,2.92462139640738
"Q794W0",0,0,0,0,0,2.19346604730554
"Q795R8",4.06287187783651,4.40198222499011,3.18003178138156,0,0,2.92462139640738
"Q795U4",3.04715390837739,3.30148666874258,3.18003178138156,44.5886931292306,39.6332799856173,27.0527479167683
"Q795Y4",5.07858984729564,5.50247778123764,4.24004237517541,4.82039925721412,6.60554666426956,4.38693209461107
"Q796K8",0,3.30148666874258,0,0,0,0
"Q796Y8",6.09430781675477,2.20099111249506,6.36006356276312,10.8458983287318,13.2110933285391,8.77386418922214
"Q796Z1",0,0,0,0,0,5.11808744371292
"Q797E6",3.04715390837739,4.40198222499011,5.30005296896927,0,0,0
"Q7BVT7",0,0,0,2.41019962860706,0,8.0427088401203
"Q7WY61",6.09430781675477,3.30148666874258,2.12002118758771,3.61529944291059,0,0
"Q7WY72",2.03143593891826,4.40198222499011,9.54009534414468,4.82039925721412,3.77459809386832,5.11808744371292
"Q99027",0,0,0,2.41019962860706,0,1.46231069820369
"Q9JMQ2",5.07858984729564,8.80396444998022,6.36006356276312,0,2.83094857040124,1.46231069820369
"Q9KWU4",168.609182930215,196.988704568307,186.561864507718,46.9988927578377,33.9713828448149,40.2135442006015
"Q9R9I1",3.04715390837739,3.30148666874258,3.18003178138156,0,1.88729904693416,0
"contaminant_GR78_SCHPO",0,0,0,0,0,2.19346604730554
"contaminant_INT-STD1",0,0,0,0,3.77459809386832,21.9346604730554
"contaminant_KERATIN13",2.03143593891826,0,0,0,1.88729904693416,0
"contaminant_KERATIN20",3.04715390837739,0,2.12002118758771,0,0,0
"contaminant_KERATIN22",3.04715390837739,3.30148666874258,3.18003178138156,0,0,0
"contaminant_UBIQUITIN02",0,0,0,0,0,3.65577674550923
"contaminant_UBIQUITIN08",0,0,0,0,0,2.19346604730554
