"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Q9HVD1",23.863226926697,8.338257977674,1.34549724935038,6.19715720838505,5.74920709252097e-10,3.95787519843022e-08
"Q9HVI2",29.9513579284901,8.6672564264623,1.41431645387205,6.12822993237014,8.88621053276208e-10,5.8115816884264e-08
"Q9I5U2",30.4539777060304,5.98181618148833,0.985509167254711,6.0697722357587,1.28091783809061e-09,7.97828824867868e-08
"Q9HVY4",63.0226041173856,2.92922766495299,0.485428538540916,6.03431284398227,1.59640528322357e-09,9.49135504752921e-08
"Q9I028",60.4985115187323,2.88143248885519,0.489711420285893,5.88393974388633,4.00613739862272e-09,2.27827292060805e-07
"Q9HT20",401.539999657695,3.7576651425131,0.641685686423535,5.85592794418809,4.74353865932304e-09,2.58522856933106e-07
"Q9HXJ7",18.13219154282,7.94082697993869,1.3792751008673,5.75724666888096,8.54969354613577e-09,4.47319966333824e-07
"Q9I574",18.1520283941055,7.94375007647879,1.38255168874725,5.74571651905234,9.15325462463176e-09,4.60479117269936e-07
"G3XDA5",17.2456962227555,7.87066348692571,1.38479936397124,5.6836128696324,1.31878617952768e-08,6.38878638082301e-07
"Q9HVT2",29.3690442107546,4.37418152584682,0.779330037694186,5.61274596676495,1.99140846118469e-08,9.30272238296278e-07
"Q9I1N5",15.4292036315796,7.71046113169448,1.40279709286442,5.49649066918882,3.87423583996905e-08,1.74741395816535e-06
